class_id,rank,gender,caste,region,seat_category,branch_code,branch,college_code,college,students_per_class,fee
15,47457,M,BC_B,OU,BC_A_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",42,80000
16,84306,M,BC_E,OU,BC_E_GEN_UR,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",42,80000
17,51844,M,BC_A,OU,BC_A_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",42,80000
18,41388,F,BC_D,OU,BC_D_GIRLS_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",42,80000
19,55338,M,BC_A,OU,BC_A_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",42,80000
20,66374,M,SC,OU,SC_GEN_UR,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",42,80000
21,21352,F,OC,OU,OC_GIRLS_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",42,80000
22,36767,F,BC_B,OU,BC_B_GIRLS_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",42,80000
23,41277,M,BC_D,OU,BC_D_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",42,80000
24,31305,F,OC,OU,OC_PHO_GIRLS_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",42,80000
25,19438,M,BC_B,OU,BC_B_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",42,80000
26,42495,M,BC_D,OU,BC_C_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",42,80000
27,28453,M,BC_D,OU,BC_D_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",42,80000
28,30012,M,BC_B,OU,BC_B_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",42,80000
29,68850,F,SC,OU,SC_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",42,80000
30,65201,F,BC_B,OU,BC_A_GIRLS_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",42,80000
31,37096,F,OC,OU,ST_GIRLS_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",42,80000
32,29581,M,OC,OU,ST_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",42,80000
33,25800,M,OC,OU,SC_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",42,80000
34,22830,F,BC_B,OU,BC_B_GIRLS_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",42,80000
35,46778,M,BC_B,OU,BC_E_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",42,80000
36,28395,F,OC,OU,SC_GIRLS_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",42,80000
37,31922,M,BC_B,OU,BC_B_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",42,80000
38,20899,F,OC,OU,OC_GIRLS_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",42,80000
39,32225,M,BC_D,OU,BC_D_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",42,80000
40,57142,F,BC_B,OU,BC_B_GIRLS_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",42,80000
41,36799,F,OC,OU,SC_GIRLS_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",42,80000
42,26076,M,OC,OU,SC_GEN_OU,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",42,80000
1,85785,M,SC,OU,SC_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
2,36276,M,BC_D,OU,BC_D_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
3,76203,M,SC,OU,SC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
4,45509,M,BC_B,OU,BC_E_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
5,77078,M,SC,OU,SC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
6,34226,M,BC_B,OU,BC_B_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
7,79693,M,SC,OU,SC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
8,85652,M,SC,OU,SC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
9,42085,M,BC_B,OU,BC_B_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
10,70386,M,ST,OU,SC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
11,80274,M,SC,OU,SC_PHO_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
12,61745,M,ST,OU,ST_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
13,79332,M,SC,OU,SC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
14,84374,M,SC,OU,SC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
15,47232,F,BC_B,OU,BC_E_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
16,25275,M,OC,OU,OC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
17,38671,M,BC_D,OU,BC_D_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
18,34859,M,BC_B,OU,BC_B_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
19,35409,M,BC_D,OU,BC_D_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
20,30348,F,OC,OU,OC_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
21,48502,F,BC_D,OU,BC_D_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
22,79676,M,SC,OU,SC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
23,29822,F,OC,OU,SC_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
24,41722,M,BC_D,OU,BC_D_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
25,41793,F,BC_B,OU,BC_B_GIRLS_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
26,29424,M,OC,OU,OC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
27,38389,M,BC_D,OU,BC_D_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
28,18871,M,OC,OU,OC_GEN_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
29,82657,M,BC_E,OU,BC_E_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
30,53940,M,BC_A,OU,BC_A_GEN_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
31,45648,F,BC_B,OU,BC_B_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
32,29667,F,OC,OU,OC_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
33,28714,M,OC,OU,OC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
34,21713,F,OC,OU,SC_CAP_GEN_UR(0),ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
35,41380,M,BC_B,OU,BC_B_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
36,44039,M,BC_D,OU,BC_C_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
37,26900,M,OC,OU,OC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
38,70327,M,SC,OU,SC_GEN_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
39,47306,F,BC_B,OU,BC_A_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
40,46477,F,BC_B,OU,BC_B_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
41,81874,M,BC_A,OU,BC_A_PHV_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
42,28445,M,OC,OU,OC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
43,74591,M,BC_D,OU,OC_PHV_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
44,83642,M,BC_A,OU,BC_A_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
45,21537,F,OC,OU,OC_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
46,57205,M,ST,OU,ST_GEN_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
47,83024,M,SC,OU,SC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
48,81483,F,SC,OU,SC_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
49,68035,M,ST,OU,SC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
50,39479,M,BC_D,OU,BC_D_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
51,23379,F,OC,OU,ST_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
52,19251,M,OC,OU,OC_PHH_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
53,39526,M,BC_B,OU,BC_B_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
54,30629,F,BC_D,OU,BC_D_GEN_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
55,37535,M,BC_D,OU,BC_D_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
56,13943,M,BC_D,OU,BC_D_GEN_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
57,44508,F,BC_D,OU,BC_D_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
58,40260,M,BC_D,OU,BC_D_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
59,60393,M,ST,OU,ST_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
60,84770,F,SC,OU,SC_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
61,25876,M,BC_B,OU,BC_B_GEN_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
62,42022,M,BC_D,OU,BC_D_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
63,43260,M,BC_D,OU,BC_D_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
64,31214,F,OC,OU,BC_D_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
65,21056,F,OC,OU,SC_GIRLS_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
66,33890,M,BC_B,OU,BC_B_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
67,82728,M,BC_A,OU,BC_A_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
68,25207,F,OC,OU,OC_GIRLS_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
69,59903,M,ST,OU,ST_GIRLS_UR,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
70,35567,M,BC_B,OU,BC_B_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
71,76555,M,SC,OU,SC_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
72,64595,M,ST,OU,ST_GEN_OU,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,MLRS,"MLRS  -  MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS), DUNDIGAL",126,80000
